     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
   -57.06604     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.03104     0.00003     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00003
   -56.99504     0.00012     0.00002     0.00005     0.00002     0.00000     0.00000     0.00000     0.00000     0.00000     0.00020
   -56.96004     0.00019     0.00005     0.00011     0.00005     0.00000     0.00000     0.00000     0.00000     0.00000     0.00041
   -56.92404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.88904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.85304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.81804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.78204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.74704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.71204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.67604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.64104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.60504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.57004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.53404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.49904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.46304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.42804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.39304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.35704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.32204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.28604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.25104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.21504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.18004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.14404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.10904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.07404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.03804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -56.00304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.96704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.93204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.89604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.86104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.82504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.79004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.75504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.71904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.68404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.64804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.61304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.57704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.54204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.50604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.47104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.43604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.40004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.36504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.32904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.29404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.25804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.22304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.18804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.15204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.11704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.08104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.04604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -55.01004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.97504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.93904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.90404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.86904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.83304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.79804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.76204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.72704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.69104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.65604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.62004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.58504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.55004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.51404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.47904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.44304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.40804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.37204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.33704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.30104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.26604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.23104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.19504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.16004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.12404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.08904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.05304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -54.01804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.98204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.94704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.91204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.87604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.84104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.80504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.77004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.73404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.69904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.66304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.62804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.59304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.55704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.52204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.48604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.45104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.41504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.38004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.34404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.30904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.27404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.23804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.20304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.16704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.13204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.09604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.06104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -53.02504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.99004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.95504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.91904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.88404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.84804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.81304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.77704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.74204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.70604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.67104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.63604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.60004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.56504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.52904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.49404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.45804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.42304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.38704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.35204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.31704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.28104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.24604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.21004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.17504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.13904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.10404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.06904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -52.03304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.99804     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.96204     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.92704     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.89104     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.85604     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.82004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.78504     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.75004     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.71404     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.67904     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
   -51.64304     0.00021     0.00007     0.00013     0.00007     0.00000     0.00000     0.00000     0.00000     0.00000     0.00048
