     #Energy           s          py          pz          px         dxy         dyz         dz2         dxz      dx2-y2       tot  
   -57.06604     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000
   -57.03104     0.09766     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.09766
   -56.99504     0.88328     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.00000     0.88329
   -56.96004     2.21612     0.00000     0.00000     0.00000     0.00000     0.00000     0.00001     0.00000     0.00000     2.21614
   -56.92404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.88904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.85304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.81804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.78204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.74704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.71204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.67604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.64104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.60504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.57004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.53404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.49904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.46304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.42804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.39304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.35704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.32204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.28604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.25104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.21504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.18004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.14404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.10904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.07404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.03804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -56.00304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.96704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.93204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.89604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.86104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.82504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.79004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.75504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.71904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.68404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.64804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.61304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.57704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.54204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.50604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.47104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.43604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.40004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.36504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.32904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.29404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.25804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.22304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.18804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.15204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.11704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.08104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.04604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -55.01004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.97504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.93904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.90404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.86904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.83304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.79804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.76204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.72704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.69104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.65604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.62004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.58504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.55004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.51404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.47904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.44304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.40804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.37204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.33704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.30104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.26604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.23104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.19504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.16004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.12404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.08904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.05304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -54.01804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.98204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.94704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.91204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.87604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.84104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.80504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.77004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.73404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.69904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.66304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.62804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.59304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.55704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.52204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.48604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.45104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.41504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.38004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.34404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.30904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.27404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.23804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.20304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.16704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.13204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.09604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.06104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -53.02504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.99004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.95504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.91904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.88404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.84804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.81304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.77704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.74204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.70604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.67104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.63604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.60004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.56504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.52904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.49404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.45804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.42304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.38704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.35204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.31704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.28104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.24604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.21004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.17504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.13904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.10404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.06904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -52.03304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.99804     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.96204     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.92704     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.89104     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.85604     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.82004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.78504     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.75004     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.71404     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.67904     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
   -51.64304     2.86100     0.00001     0.00000     0.00001     0.00000     0.00000     0.00001     0.00000     0.00000     2.86103
